,content,title,url
114,"Bisnis.com, JAKARTA — Pasokan bahan baku industri serat, benang maupun kain hanya mampu memenuhi produksi tiga pekan ke depan. Pasokan bahan baku belum juga membaik, kendati China sudah memulai hingga 70 persen produksinya pascakondisi darurat virus corona atau Covid-19. Sekretaris Jenderal Asosiasi Produsen Serat dan Benang Filament Indonesia (APSyFI) Redma Wirawasta mengatakan  saat ini industri hulu tekstil dan produk tekstil atau TPT hanya memiliki stok bahan baku produksi kira-kira untuk tiga minggu ke depan baik untuk serat, benang, maupun kain. Padahal, sebelum merebak penyakit virus corona ini stok kain cenderung lebih membaik atau sekitar 1,5 bulan dan benang bisa sampai lima minggu. Menurutnya, industri hulu TPT juga sempat merasakan permintaan yang naik ketika China berhenti produksi. Namun, saat ini persoalan yang tambah dihadapi indutsri yakni permintaah yang melemah kembali. ""Dari sisi permintaan kami belum mengerti mungkin karena banyak PHK atau garmen banyak impor yang barang jadi,"" katanya kepada Bisnis, Minggu (15/3/2020). Hanya saja, pihaknya belum membicarakan lagi tindakan preventif untuk pekerja dengan instruksi pemerintah yang saat ini meminta setiap pekerja melakukan kerja dari rumah. Pasalnya kondisi itu didukung dengan sisi permintaan dari industri menengah yang sedang dalam posisi menahan beli karena harga minyak turun. Menurutnya, industri TPT hanya ingin komitmen pemerintah yang saat ini kembali melakukan kemudahan impor untuk TPT, jangan sampai begitu corona sudah aman produk China menumpuk kembali di pasar Tanah Air. Asosiasi Persepatuan Indonesia (Asprisindo)  mengatakan bahan baku alas kaki untuk keperluan Ramadhan dan ekspor saat ini dikirim melalui udara. Adapun, jalur udara dipilih lantaran memiliki waktu tempuh yang lebih cepat dari jalur air. ""Bahan baku dari China biasanya kami pakai form khusus agar bisa dapat pembebasan bea masuk. Akan tetapi, karena corona ada [pabrikan] yang menggunakan kargo udara tapi harus singgah-singgah dulu, akhirnya ketika masuk ke Indonesia malah kena bea masuk,"" kata Direktur Eksekutif Asprisindo Firman Bakrie kepada Bisnis pekan lalu. Menurutnya, arus barang dari China ke Indonesia dan sebaliknya mulai terhambat selama dua minggu pada 3 Februari-17 Februari 2020. Firman menyatakan bahan baku yang dipesan dari Negeri Panda baru saja dikirimkan dari pelabuhan di sana pada awal bulan ini. Sementara itu, Firman menilai pabrikan bahan baku lokal belum memiliki variasi maupun keleluasaan volume serapan. Alhasil, ujarnya, sebagian besar parikan alas kaki masih bergantung pada bahan baku dari Negeri Tirai Bambu. Menurutnya, wabah corona membuat industriawan meminta agar pabrikan bahan baku di China bekerja lebih cepat. Alhasil, lanjutnya, sebagian industri alas kaki nasional harus membayarkan harga bahan baku 10 persen lebih tinggi. Firman menjelaskan permintaan tersebut dilakukan karena dua hal, yakni mengejar tenggat waktu pembeli di pasar global dan mengejar tenggat waktu persiapan bulan Ramadhan. Saat ini ketersediaan bahan baku untuk pasar domestik masih belum normal hingga awal kuartal II/2020. Firman menyampaikan pabrikan alas kaki saat ini harus membayar bea masuk sekitar 5-15 persen dari nilai bahan baku tersebut. Oleh karena itu, Firman mengusulkan agar pemerintah menyediakan kargo khusus antara pada jalur Indonesia-China atau mengizinkan penggunaan formulir bea masuk dari China.",Pasokan Bahan Baku Industri Serat dan Benang Hanya Cukup Tiga Pekan,https://ekonomi.bisnis.com/read/20200316/257/1213674/pasokan-bahan-baku-industri-serat-dan-benang-hanya-cukup-tiga-pekan
115,"Bisnis.com, JAKARTA — PT Indofarma Tbk. (INAF) memastikan pasokan alat kesehatan guna menanggulangi virus corona atau Covid-19. Direktur Utama PT Indofarma Tbk. Arief Pramuhanto mengatakan secara industri impor alat kesehatan (alkes) memang masih 93 persen, tetapi perseroan memastikan sudah banyak menggunakan bahan baku lokal dan tidak melakukan impor sebanyak itu. Apalagi saat ini ada 132 rumah sakit (RS) yang ditunjuk menjadi RS rujukan virus corona telah memberi efek permintaan alkes semakin meningkat. ""Secara total saja saya bisa proyeksi tahun ini peningkatan produksi untuk memenuhi permintaan alkes di RS naik 10 persen-15 persen. Kami pun menjamin berapapun alkes yang diminta RS dapat kami penuhi dengan baik,"" katanya kepada Bisnis, Minggu (15/3/2020). Arief mengemukakan untuk alkes secara pribadi seperti masker memang baru Kimia Farma yang menyediakan dengan pembatasan pembelian oleh satu masyarakat maksimal dua masker. Sementara untuk pembersih tangan saat ini juga masih terjamin dan bukan sesuatu yang sulit mengingat produksi dan bahan baku dalam negeri sudah banyak. Adapula alat disinfektan yang juga sudah banyak diproduksi dalam negeri. Sementara dari sisi alkes untuk kelengkapan rumah sakit (RS), dengan penunjukkan 132 RS Rujukan virus corona juga dipastikan sudah lebih memiliki kesiapan yang baik. Menurut Arief baik dari sisi kelengkapan ruang isolasi dan prosedur cara pengobatan yang harus dilakukan tiap RS. Arief merinci salah satu produk yang juga telah dikembangkan yakni kontainer isolasi medis udara pasien Covid-19 untuk TNI dalam mengevakuasi pasien dari satu dari daerah menuju RS rujukan. Selain itu, ada pula tandu bertekanan negatif, tenda darurat, ambulans bertekanan negatif, alat deteksi covid-19, kelengkapan ruang isolasi dan lain sebagainya. ""Itu semua sudah kami kembangkan dengan bahan baku lokal sehingga tidak ada masalah jika nanti permintaan masih akan bertambah,"" ujarnya. Untuk produksi kelengkapan furnitur RS, Indofarma sudah 100 persen menggunakan bahan baku lokal. Sementara untuk alat diagnostik saar ini masih 40 persen yang lokal dan diharapkan dalam dua tahun ke depan sudah meningkat menjadi 60 persen komponen lokal. Adapun impor yang masih cukup tinggi, yakni alat elektromedis hingga 90 persen seperti disposibel, mesin eswl, dan sebagian komoponen hemodialisis. Alhasil, perseroan memiliki peta jalan sendiri untuk pengembangan produk tersebut. ""Melalui kawasan industri alkes di Cibitung yang tahun ini ada empat mitra akan masuk diharapkan mempercepat roadmap kami,"" ujarnya.","Permintaan Alkes Naik, Indofarma (INAF) Pastikan Pasokan Terjamin",https://ekonomi.bisnis.com/read/20200316/257/1213662/permintaan-alkes-naik-indofarma-inaf-pastikan-pasokan-terjamin
116,"Bisnis.com, JAKARTA – Sekretariat Jenderal Dewan Energi Nasional (DEN) resmi mengumumkan Seleksi Penyaringan Calon Anggota DEN dari Unsur Pemangku Kepentingan Periode 2020-2025. Melalui seleksi penyaringan ini, DEN memberi kesempatan kepada kalangan akademisi dan profesional untuk mengisi jabatan yang kosong sebagai Anggota DEN sebanyak delapan orang. Delapan posisi yang lowong tersebut harus mewakili unsur akademisi sebanyak dua orang, kalangan industri (dua orang), kalangan teknologi (satu orang), kalangan lingkungan hidup (satu orang) dan kalangan konsumen (dua orang). Dalam situ https://rekrutmen.den.go.id dijelaskan, ketentuan bagi warga negara Indonesia yang berminat mengabdikan diri menjadi anggota DEN. Sebelum mendaftar, pastikan Anda memiki pengalaman paling sedikit 10 tahun dan memiliki kemampuan profesionalisme di bidang energi yang terkait dengan bidang supply, demand, distribusi, dan/atau pemanfaatan energi. Sayangnya, kaum milenial belum dapat berpartisipasi dalam penjaringan Anggota DEN. Pasalnya, panitia mewajibkan usia paling rendah 45 tahun pada saat pendaftaran. Sebelumnya, 16 Calon anggota Dewan Energi Nasional untuk periode 2019—2024 yang diajukan pemerintah ditolak oleh DPR RI. Untuk itu pemerintah melakukan penjaringan ulang. Sekretaris Jenderal DEN Djoko Siswanto mengatakan bahwa pihaknya akan segera mengumumkan seleksi kembali untuk para calon anggota DEN. Menurut Djoko, pihaknya sedang membahas mekanisme seleksi untuk calon anggota yang baru mendaftar dan calon anggota yang sebelumnya telah menjalani proses uji kelayakan dan kepatutan di DPR. Dia menjelaskan bahwa untuk yang baru mengikuti seleksi, nantinya proses seleksi akan dimulai dari awal. Sementara untuk yang sudah pernah mengikuti seleksi, pihaknya sedang membahas apakah persyaratan administrasinya perlu dimulai dari awal kembali atau tidak. “Sedang di bahas. Nanti diputuskan dalam rapat panitia seleksi,” jelasnya, Rabu (26/2/2020) Proses pemilihan calon anggota DEN untuk periode 2019—2024 harus melewati jalan terjal yang dimulai sejak Juni 2018. Pada prosesnya, 16 orang dinyatakan lolos kemudian diantar ke DPR melalui Surat Presiden Nomor R-24/Pres/08/2018, tertanggal 28 Agustus 2018 perihal Calon Anggota Dewan Energi Energi (DEN) dari Pemangku Kepentingan. Sebanyak 16 orang yang lolos untuk menjalani uji kelayakan dan kepatutan di DPR yakni dari kalangan akademisi Agus Puji Prasetyono, Armansyah Halomoan Tambunan, Imam Supriyadi, dan Sudharto Prawata Hadi. Unsur pelaku industri ada nama Nasri Sebayang, Hadi Siswoyo, Herman Darnel Ibrahim, dan Andri Doni. Serta mewakili konsumen Eri Purnomohadi, Dicky Edwin Hindarto, Alihuddin Sitompul, dan Dwi Harry Soeryadi (konsumen). Kemudian nama Irnanda Laksanawan dan Arnold Soetrisnanto (pakar teknologi) serta Farida Zed dan Koespraptini Ria (ahli lingkungan hidup).","Pemerintah Buka Lowongan Anggota Dewan Energi Nasional, Ayo Daftar!",https://ekonomi.bisnis.com/read/20200316/44/1213643/pemerintah-buka-lowongan-anggota-dewan-energi-nasional-ayo-daftar
117,"Bisnis.com, JAKARTA - Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) memastikan bahwa ratusan lobang bekas tambang di kawasan Ibu Kota Negara (IKN) akan ditimbun atau direklamasi dan kemudian ditanami tanaman. Direktur Jenderal Cipta Karya Danis Sumadilaga mengatakan bahwa di IKN akan dibangun lima waduk sebagai sumber air baku di IKN dan air permukaan sungai Mahakam dan tidak memanfaatkan lubang tambang sebagai penampungan air. ""Akan ada reklamasi dan rehabilitasi terhadap liang bekas tambang karena kita tidak rencana menggunakannya sebagai tempat penampungan air. Bahkan, KLHK [Kementerian Lingkungan Hidup dan Kehutanan] sedang menyiapkan area pembibitan sekitar 100 hektare,"" katanya di Jakarta, beberapa waktu lalu. Senada, dalam seminar terkait IKN beberapa waktu lalu, Wahana Lingkungan Hidup (Walhi) mengkritisi penanganan ratusan lubang bekas tambang batu bara yang tersebar di kawasan calon Ibu Kota Negara. Kepala Departemen Advokasi Eksekutif Nasional Walhi, Zenzi Suhadi mengatakan bahwa selain menangani lubang bekas tambang, pemerintah juga harus memperhatikan penanganan konsorsium pengusaha tambang secara tepat. ""Dalam catatan kami, terdapat 141 izin tambang aktif dan sekarang beroperasi. Kalau pemerintah tidak menyiapkan skenario penanganannya maka bisa jadi kita menutup 109 lubang tetapi nanti akan muncul lobang-lobang baru dari 141 izin tambang tersebut,"" ujarnya.","Wow, Calon Ibu Kota Negara Punya Banyak Lubang Bekas Tambang",https://ekonomi.bisnis.com/read/20200316/45/1213567/wow-calon-ibu-kota-negara-punya-banyak-lubang-bekas-tambang
118,"Bisnis.com, JAKARTA - Menteri Koordinator Maritim dan Investasi Luhut Binsar Pandjaitan langsung memberikan arahan kepada jajarannya di otoritas perhubungan setelah resmi ditunjuk sebagai Menteri Perhubungan Ad Interim, menggantikan Budi Karya Sumadi.  Juru Bicara Kemenhub Adita Irawati menuturkan terdapat lima arahan dari Menhub Ad Interim atau Menhub Sementara tersebut yang ditujukan kepada jajaran pejabat Kemenhub. ""Pertama, agar jajaran Kemenhub segera mendata individu di lingkungan Kemenhub yang berpotensi terinfeksi virus Covid 19 untuk mendapatkan prioritas pemeriksaan kesehatan,"" jelasnya, Senin (16/3/2020). Kedua, melakukan sterilisasi ruangan kerja di Kemenhub agar segera dimulai selama 2 hari ke depan. Ketiga, sementara waktu tidak ada perjalanan dinas pejabat dan pegawai Kemenhub ke luar negeri. Keempat, seluruh pejabat eselon I yang berkaitan langsung dengan pelayanan transportasi umum, yakni Dirjen Perhubungan Laut, Dirjen Perhubungan Udara, Dirjen Perhubungan Darat dan Dirjen Perkeretaapian diminta mengutamakan kebersihan semua moda transportasi publik antara lain dengan penyemprotan disinfektan tiga kali sehari.  ""Hal serupa agar dilaksanakan di daerah-daerah dan diharuskan ada sosialisasi publik atau pengumuman di titik-titik utama transportasi publik tentang gejala [symptom] Corona dan himbauan untuk menjaga kebersihan diri sendiri dan kebersihan lingkungan, serta himbauan untuk menghindari perjalanan bagi yang merasa sakit,"" paparnya. Kelima, jajaran Kemenhub agar memastikan arus transportasi logistik tetap lancar utamanya untuk memastikan ketersediaan kebutuhan pokok masyarakat tetap terjamin.","Jadi Menhub, Luhut Langsung Minta Lima Hal ke Jajarannya",https://ekonomi.bisnis.com/read/20200316/98/1213680/jadi-menhub-luhut-langsung-minta-lima-hal-ke-jajarannya
119,"Bisnis.com, JAKARTA — Ekonom memerkirakan kinerja ekspor impor Februari 2020 terkontrasi sejalan dengan terhambatnya lalu lintas perdagangan sebagai dampak penyebaran virus corona. Kepala Ekonom Bank BCA David E. Sumual memprediksi total ekspor pada bulan kedua tahun ini tercatat anjlok hingga 8 persen secara year-on-year (yoy). Untuk Februari 2020 saja, ekspor diperkirakan menyusut 6,5 persen sehingga neraca dagang diproyeksi surplus US$130 juta. ""Tapi surplus ini karena impor dan ekspor yang sama-sama turun,"" paparnya saat dihubungi Bisnis, Minggu (15/3/2020). David menjelaskan kinerja ekspor mengalami penurunan pada Februari 2020, karena harga sejumlah komoditas andalan melemah, terutama minyak sawit. Aktivitas impor juga terganggu oleh penyebaran virus corona. Apalagi, pada awal tahun ini, pemerintah melakukan pengendalian arus distribusi barang untuk meminimalisasi penyebaran virus tersebut. Stimulus kemudahan ekspor impor yang diberikan pemerintah dinilai belum mampu menahan dampak penyebaran virus corona terhadap kinerja dagang nasional. ""Secara musiman impor turun, dan ditambah lagi dampak virus corona yang menyebabkan penurunan impor walaupun tidak sedalam penurunan ekspor,"" tuturnya. Di sisi lain, konsensus Bloomberg menunjukkan 4 dari 12 ekonom memproyeksikan neraca dagang pada Februari 2020 mengalami defisit. Estimasi bawah konsensus ekonom tercatat defisit US$1,05 miliar, estimasi atas surplus US$755 juta, dan estimasi rata-rata defisit US$47,69 juta.",Ekonom Proyeksi Ekspor Impor Februari 2020 Terdampak Virus Corona,https://ekonomi.bisnis.com/read/20200316/9/1213728/ekonom-proyeksi-ekspor-impor-februari-2020-terdampak-virus-corona
120,"Bisnis.com, JAKARTA – Pemerintah mendorong industri mebel nasional untuk meningkatkan kinerja ekspor lewat sejumlah kebijakan. Dirjen Industri Kecil Menengah dan Aneka (Dirjen IKMA) Kemenperin Gati Wibawaningsih mengatakan industri mebel termasuk dalam lima industri dengan nilai pertumbuhan terbesar pada tahun 2019, yaitu sebesar 8,35 persen. Adapun nilai ekspor industri mebel pun meningkat  hingga sebesar US$1,95 miliar pada tahun lalu, atau naik sebesar 14,6 persen dari 2018. Kendati demikian, apabila dilihat dari posisi ekspor mebel di Asia, Indonesia menduduki posisi ke lima setelah China, Vietnam, Malaysia dan China Taipei.  “Secara nasional Kemenperin telah menyusun strategi untuk peningkatkan ekspor industri mebel dan kerajinan,” jelas Gati, dalam keterangan tertulis, Minggu (15/3/2020). Menurutnya, upaya yang dilakukan yakni melalui penjaminan pemenuhan kebutuhan bahan baku dan penolong di industri manufaktur. Pemerintah membangun material center untuk kontinuitas ketersediaan bahan baku yang berkualitas. “Material Center ini merupakan platform konsolidasi dan integrasi kegiatan logistik bagi Industri Kecil Menengah (IKM) mebel berbasis teknologi 4.0 dalam rangka peningkatan kapasitas produksi IKM,” ujarnya. Upaya selanjutnya, melalui implementasi program Peningkatan Penggunaan Produk Dalam Negeri (P3DN). Kebijakan ini dihadirkan melalui optimalisasi belanja modal pemerintah pusat dan Badan Usaha Milik Negara (BUMN), pengaturan impor produk yang sudah bisa diproduksi dalam negeri, serta pengenaan sanksi bagi yang melanggar ketentuan kewajiban penggunaan produk dalam negeri. “Nantinya, bagi pelaku industri sektor ini yang perlu rekomendasi Kemenperin, maka kami akan memberikan rekomendasi,” sebutnya. Tidak sampai di situ, Kemenperin juga merencanakan Pendirian Pusat Desain Industri Nasional (PDIN) di beberapa daerah yang menjadi pusat kerajinan nasional, salah satunya di Yogyakarta. Pusat kerajinan ini, diharapkan mampu menciptakan sinergi antara berbagai ekosistem dalam upaya menjadikan desain dan inovasi sebagai keunggulan daya saing industri. “Untuk rencana ini kami dari pemerintah pusat, sudah berkomitmen dengan pemerintah daerah di Yogyakarta, termasuk dengan walikota,”imbuhnya. Gati menambahkan, pihaknya juga mendorong ketersediaan sumber daya manusia (SDM) bidang mebel yang unggul melalui pendirian politeknik industri mebel dan pengolahan kayu. Pendekatan yang dilakukan untuk memastikan ketersediaan SDM adalah menyelenggarakan program pendidikan vokasi di bidang industri mebel dan pengolahan kayu. “Dan tentunya, untuk promosi kami juga memfasilitasi pameran baik di dalam negeri maupun di luar negeri,” tambahnya.",Ini Cara Pemerintah Gairahkan Industri Mebel Nasional,https://ekonomi.bisnis.com/read/20200316/257/1213639/ini-cara-pemerintah-gairahkan-industri-mebel-nasional
121,"Bisnis.com, JAKARTA - Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menargetkan penandatanganan kontrak kerja sama dengan badan usaha pelaksana pemenang lelang proyek preservasi jalan nasional di Sumatra Selatan bisa dilakukan tahun ini. Untuk informasi, proyek preservasi jalan nasional ditawarkan sepanjang 30 kilometer di Sumatra Selatan dengan menelan biaya investasi Rp1,34 triliun. Adapun investasi dari badan usaha akan dikembalikan lewat pola ketersediaan layanan atau availability payment (AP) selama masa kerja sama sepanjang 15 tahun. Pembayaran akan dicairkan bila badan usaha memenuhi standar layanan yang telah disepakati. Berdasarkan catatan Bisnis, enam peserta sudah dinyatakan lulus prakualifikasi sejak Agustus 2018. Keenam peserta itu yakni PT Waskita Karya Tbk., PT Wijaya Karya Tbk., PT PP (Persero) Tbk.; konsorsium PT Adhi Karya Tbk. dan PT Brantas Abipraya (Persero); PT Nusantara Infrastructure Tbk. dan PT Acset Indonusa Tbk.; dan konsorsium PT Sumber Mitra Jaya (SMJ) dan Modern. Dirjen Bina Marga Kementerian PUPR Hedy Rahadian mengatakan pihaknya masih melakukan proses review untuk proyek jalan lintas timur di Sumatra Selatan. ""[Jalan Lintas Timur di Sumsel] masih dalam tahap evaluasi karena ini masih tahap evaluasi lelang tentu belum bisa diberikan info detailnya. [Penandatanganan kontrak] kami harapkan di tahun ini,"" katanya kepada Bisnis, Minggu (15/3/2020). Terkait lamanya proses yang berlangsung untuk Jalan Lintas Timur Sumstra Selatan, Hedy mengatakan skema availability payment memang menjadi suatu hal yang baru untuk proyek jalan nontol. Oleh karena itu, menurutnya wajar jika investor atau badan usaha masih mempelajarinya, termasuk ketika memenuhi persyaratan lelang. ""Saya kira ini proses pembelajaran saja,"" jelasnya.",Proyek Preservasi Jalintim Sumsel Bakal Diteken Tahun Ini,https://ekonomi.bisnis.com/read/20200316/45/1213514/proyek-preservasi-jalintim-sumsel-bakal-diteken-tahun-ini
122,"Bisnis.com, JAKARTA — Kalangan ekonom memproyeksikan dengan perkembangan kondisi ekonomi yang terpapar virus corona, industriawan tetap realistis dengan kondisi yang memungkinkan kinerja semakin sulit bertumbuh. Rektor Universitas Indonesia (UI) Ari Kuncoro mengatakan yang paling penting untuk dijaga sektor industri saat ini adalah likuiditas agar arus keuangan terus dapat diputar dan bisnis tidak berhenti. Menurut Ari, selama ini ketergantungan sektor manufaktur terhadap bahan baku dari China memang masih cukup tinggi meski, persentasenya berbeda di setiap sektornya. ""Farmasi mungkin masih tidak bermasalah karena kebanyakan juga mengambil dari India dan Amerika yang kini relatif aman, tetapi sebaliknya untuk elektronika mungkin dari China masih banyak kesulitan. Makanan dan Minuman, otomotif juga relatif aman, sekarang India jadi hub barang setengah jadi,"" katanya kepada Bisnis, Minggu (15/3/2020). Untuk itu, upaya menjaga arus keuangan sektor manufaktur telah dilakukan pemerintah dengan stimulasi dari sisi fiskal baik melalui pajak dan pemberian kredit. Alhasil, ketika industri masih menjaga kecukupan likuiditas dan masyarakat terjamin daya belinya permintaan dan produksi akan tetap jalan seiringan. Dia menambahkan, kondisi membangkitkan penawaran dan permintaan ini pernah dialami di Indonesia pada periode 2000 usai krisis moneter. Bedanya, jika dahulu diakibatkan karena mata uang saat ini karena virus penyakit baru Covid-19. ""Mungkin indutsri hanya akan dapat mempertahankan pertumbuhan minimum tidak apa-apa 3 persen atau 1 persen saja yang penting uang harus diputar,"" ujar Ari. Ekonom Institute for Development of Economic and Finance (Indef) Ahmad Heri Firdaus mengatakan dibutuhkan strategi jangka pendek untuk mengupayakan agar produktivitas output industri dan perdagangan tetap tumbuh sesuai dengan target. Menurutnya salah satu strategi yakni segera mencari pasar alternatif dengan memetakan produk-produk ekspor terdampak penurunan ekspor ke China. Selanjutnya, pemerintah dan usaha perlu memetakan pasar tujuan alternatif sebagai upaya diversifikasi pasar. ""Pemerintah juga harus fokus melakukan diplomasi perdagangan. Tujuannya, agar dapat meningkatkan ekspor berbagai produk industri Indonesia ke negara atau pasar alternatif. Upaya ini guna mencari kompensasi penurunan ekspor ke Cina, sehingga tetap dapat meningkatkan devisa,"" katanya. Sementara pada jangka menengah dan panjang, Heri mengatakan, pemerintah harus meningkatkan ekspor ke negara mitra dagang China. Pasalnya, berkurangnya kemampuan ekspor China ke berbagai negara dapat menjadi momentum bagi Indonesia untuk mengambil pangsa pasar ekspor mereka di negara-negara mitra dagang. Nantinya, pemerintah dapat memulai memetakan negara yang mengalami dampak penurunan ekspor China untuk menganalisis informasi pasar, kebutuhan produk, hambatan perdagangan dan jaringan distribusi. Selanjutnya, dapat dicari solusi atau penyusunan langkah strategis untuk mengisi kebutuhan dan melewati hambatan yang ada ini. Heri memproyeksikan penyebaran virus corona berpotensi menurunkan kinerja ekspor Indonesia hingga 6,8 persen pada tahun ini. Hal itu dilakukan dengan menggunakan kalkulasi Global Trade Analysis Project (GTAP).","Pelaku Industri Harus Tabah, Tren Perlambatan Berlanjut",https://ekonomi.bisnis.com/read/20200316/257/1213656/pelaku-industri-harus-tabah-tren-perlambatan-berlanjut
123,"Bisnis.com, JAKARTA - Asosiasi Kontraktor Indonesia (AKI) meyakini pemerintah akan memberikan keringanan pada proyek-proyek infrastruktur yang terdampak adanya kejadian virus corona di Indonesia. ""Belum dibicarakan [usulan relaksasi ke pemerintah], sekarang semuanya fokus contingency plan dulu karena keadaan kedaruratan nasional, saya yakin pemerintah akan merelaksasi semua,"" kata Sekjen Asosiasi Kontraktor Indonesia (AKI) Joseph Pangalila kepada Bisnis, Minggu (15/3/2020). Joseph mengatakan relaksasi dapat diberikan pada proyek-proyek pemerintah yang terdampak virus corona dalam hal relaksasi waktu penyelesaian, penyesuaian biaya bila proyeknya mundur, dan penalti bila ada. Lebih lanjut, imbuhnya, saat ini masing-masing anggota AKI sedang melakukan diskusi internal mengenai kebijakan lockdown di masing-masing perusahaan. Oleh karena itu, menurutnya kebijakan pemerintah untuk menghentikan sementara proyek-proyek infrastruktur akan sangat baik untuk meminimalisir penyebaran virus corona semakin meluas. Seperti diketahui, pada Minggu (15/3/2020), Presiden Joko Widodo menyampaikan pidatonya. Dalam pidato tersebut, Jokowi menjelaskan upaya yang telah dilakukan pemerintah termasuk stimulus, dukungan anggaran hingga membentuk gugus tugas percepatan penanganan Covid-19. Selain itu, Presiden Jokowi juga menginstruksikan sejumlah kebijakan yang dapat dilakukan oleh pemerintah daerah. Beberapa di antaranya seperti monitoring penyebaran kasus hingga kesiapan rumah sakit. Melihat kondisi terkini, Presiden juga mengajak masyarakat untuk bekerja dari rumah, menjalani proses pendidikan dan beribadah dari kediaman masing-masing untuk mencegah penularan virus corona makin meluas.",AKI Minta Relaksasi Proyek Infrastruktur Terdampak Virus Corona,https://ekonomi.bisnis.com/read/20200316/45/1213588/aki-minta-relaksasi-proyek-infrastruktur-terdampak-virus-corona
124,"Bisnis.com, JAKARTA - Layanan bus Transjabodetabek dipastikan normal pada Senin (16/3/2020) meskipun sejumlah perusahaan dan instansi memutuskan untuk menerapkan kebijakan bekerja dari rumah atau work from home untuk mengantisipasi penyebaran virus Corona atau Covid-19. Direktur Utama Perum PPD Pande Putu Yasa menyebut sejauh ini belum ada perubahan pola layanan bus Transjabodetabek, baik Transjabodetabek Premium maupun Transjabodetabek Bisnis. Masih seperti biasanya bus berangkat pada pagi hari dari kota-kota satelit menuju pusat kota Jakarta dan sebaliknya pada sore hari. ""Sejauh ini masih normal saja,"" katanya kepada Bisnis, pada Senin (16/3/2020). Namun, tidak menutup kemungkinan akan ada perubahan pola operasi seperti Transjakarta apabila kedepannya ada masukan dari Badan Pengelola Transportasi Jakarta (BPTJ) dan Kementerian Perhubungan. Perum PPD mengoperasikan layanan Transjabodetabek dari sejumlah titik di sekitar Jakarta, antara lain Bekasi Barat, Bekasi Timur, BSD, Cibinong, Cileungsi, Jatiwarna, Tambun, dan Tangerang. Seperti diketahui, layanan angkutan umum yang berada di bawah Pemerintah Provinsi DKI Jakarta, termasuk diantaranya adalah bus Transjakarta dibatasi selama dua pekan mulai Senin (16/3/2020). Bus Transjakarta hanya melayani koridor utama yaitu koridor 1-13 dengan jarak antarbus (headway) 20 menit. Sementara itu, berdasarkan pantauan Bisnis di grup Whatsapp yang digunakan sebagai sarana komunikasi antara penumpang, kru bus, dan koordinator lapangan Transjabodetabek Premium rute LRT City Bekasi Timur-Grand Paragon Harmoni PP, sebagian dari penumpang mengaku masih harus bekerja di kantor pada Senin (16/3/2020). Hal yang sama juga terjadi di grup serupa untuk layanan Transjabodetabek Bisnis rute Bekasi Timur-Monas PP. Masih seperti biasanya, salah satu koordinator lapangan menyampaikan jadwal harian untuk keberangkatan bus di pagi hari lengkap dengan nomor lambung bus yang dioperasikan melalui grup Whatsapp. Namun, yang membedakan dari biasanya adalah koordinator lapangan bertanya kepada penumpang perihal kebijakan bekerja dari rumah di perusahaan tempat mereka bekerja. Selain itu, koordinator lapangan juga mengingatkan penumpang agar menggunakan hand sanitizer yang sudah disediakan oleh Perum PPD di pintu akses naik dan turun bus untuk mengantisipasi penyebaran Covid-19 di dalam bus.",Bus Transjabodetabek Masih Beroperasi Normal,https://ekonomi.bisnis.com/read/20200316/98/1213659/bus-transjabodetabek-masih-beroperasi-normal
